Date/Time,BASEMENT:Zone Air Temperature [C](Hourly),CORE_BOTTOM:Zone Air Temperature [C](Hourly),CORE_MID:Zone Air Temperature [C](Hourly),CORE_TOP:Zone Air Temperature [C](Hourly),PERIMETER_BOT_ZN_3:Zone Air Temperature [C](Hourly),PERIMETER_BOT_ZN_2:Zone Air Temperature [C](Hourly),PERIMETER_BOT_ZN_1:Zone Air Temperature [C](Hourly),PERIMETER_BOT_ZN_4:Zone Air Temperature [C](Hourly),PERIMETER_MID_ZN_3:Zone Air Temperature [C](Hourly),PERIMETER_MID_ZN_2:Zone Air Temperature [C](Hourly),PERIMETER_MID_ZN_1:Zone Air Temperature [C](Hourly),PERIMETER_MID_ZN_4:Zone Air Temperature [C](Hourly),PERIMETER_TOP_ZN_3:Zone Air Temperature [C](Hourly),PERIMETER_TOP_ZN_2:Zone Air Temperature [C](Hourly),PERIMETER_TOP_ZN_1:Zone Air Temperature [C](Hourly),PERIMETER_TOP_ZN_4:Zone Air Temperature [C](Hourly),GROUNDFLOOR_PLENUM:Zone Air Temperature [C](Hourly),MIDFLOOR_PLENUM:Zone Air Temperature [C](Hourly),TOPFLOOR_PLENUM:Zone Air Temperature [C](Hourly),DATACENTER_BOT_ZN_6:Zone Air Temperature [C](Hourly),DATACENTER_MID_ZN_6:Zone Air Temperature [C](Hourly),DATACENTER_TOP_ZN_6:Zone Air Temperature [C](Hourly),DATACENTER_BASEMENT_ZN_6:Zone Air Temperature [C](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Cooling:Electricity [J](Hourly),Humidifier:Electricity [J](Hourly),Heating:NaturalGas [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly) 
 02/13  18:00:00,23.999512092974552,23.999479822732965,23.999509191688755,23.999496567710892,23.99969326932981,23.999674124693957,23.999588181015014,23.999545065927467,23.464544535419304,23.999179303764766,23.99954353505792,23.999537119290324,23.270674869829282,23.95269543609943,23.999522666948195,23.999515100952745,24.74484248348115,24.46553617716117,24.63804256725688,27.002132806437384,27.00200564300948,27.002197677837902,27.01124085734759,962438.4819798945,523008010.0787797,44763616.67462632,0.0,448483850.87528,1483642324.0297346,297400563.2970088,94012507.7009415 
 02/13  19:00:00,23.999510206416677,23.999400319946076,23.999464317407813,23.897158571184068,23.823657863272498,23.970986207189544,23.999519500393315,23.999497430375527,22.992974465811795,23.678552254070933,23.999556292227936,23.999619528481123,22.729650058098894,23.4837353601871,23.999580365623178,23.99964757271634,24.78626293105711,24.47674470835567,24.19817256756576,27.001458038836102,27.001310124351324,27.00142910147611,27.011847688850434,903908.1579169306,460655617.2145457,54013799.97320399,0.0,296653033.108991,1366942902.3483958,263463471.6543333,93730850.73482732 
 02/13  20:00:00,23.999660224789938,23.999667587739197,23.99900002697257,23.713513340817286,23.627459696613602,23.797576875335192,23.999820786679948,23.999848876435767,22.71318255591645,23.37491313770644,23.999896385255724,23.999888937951496,22.364156606803302,23.08464232961123,23.99990440746348,23.977563911470202,24.77246323813792,24.44776394440926,23.67257708200873,27.000994124794023,27.00083358572176,27.00091983820393,27.012737752363847,858268.5895953673,428658385.0543829,58626037.251911774,0.0,296653033.108991,1366942902.3483958,256543591.9238627,93626535.50830369 
 02/13  21:00:00,23.999870393600215,23.999862912632782,23.942227570741952,23.529005236404263,23.44917513556332,23.5876021751212,23.999961460454987,23.99997579363382,22.479931981450886,23.104503643464273,24.000003190117017,23.94721079463864,22.048285861999574,22.726541863617467,23.931121718259174,23.68697969830873,24.746770582404817,24.398526513967155,23.25772720416604,27.001096951762545,27.000946169191618,27.001022283962843,27.013873338193047,817730.7949656999,379988132.5228806,62920542.14635456,0.0,197765105.62937143,1366942902.3483958,254132545.6482006,93545688.89329478 
 02/13  22:00:00,23.999937565805737,23.999936312920337,23.869973711393698,23.35761490254848,23.283807796933967,23.386536566791875,24.0000000798934,24.000013668747112,22.26609985310184,22.848732559088063,23.948766075445818,23.712786372049397,21.755193931214976,22.387605193522166,23.60366138598368,23.33664035237476,24.71143432542026,24.322478272339698,22.8763831518928,27.00118024912751,27.001025990810856,27.001094983354065,27.014796363838688,786084.6237974201,345672391.1960472,65720414.49674996,0.0,197765105.62937143,1366942902.3483958,253609821.29392028,93499933.19235605 
 02/13  23:00:00,25.790127218778718,25.545593157629607,24.97219189296473,24.230775363334885,23.894604152911686,23.972676815325105,24.89855551672595,25.537142697555947,22.693511232931826,23.282941574580647,24.480520702942968,24.19316507341402,22.043968800768173,22.680548318514752,23.944599661467578,23.667409157280712,25.01566068101219,24.45202185585001,22.39890648914236,27.000853342076525,27.00074924980258,27.00080787334402,27.00943675228938,651764.6387776287,218830038.83152664,67002544.04941945,0.0,98887927.4796197,1366942902.3483958,152609630.79620156,17214356.553167153 
 02/13  24:00:00,26.216467304230985,26.132165547369592,25.41451916255902,24.45890109631478,23.984659169818826,24.031860824571385,24.955142651451794,25.83458333009069,22.710387632436326,23.27479816139365,24.456264073851695,24.163483428981987,21.95600035245779,22.565894247610384,23.786501948455196,23.527176376412935,25.1619800171064,24.52504640449514,22.12063789279854,27.001424408350548,27.001203962122247,27.001253946272126,27.014855972530217,617643.1995239005,211616804.4590789,71431216.00721589,0.0,49438589.07487582,1366942902.3483958,152609630.79620153,17214356.553167153 
 02/14  01:00:00,26.255093339450884,26.123033046195957,25.373782958855482,24.26496709023239,23.78362745080233,23.802392088122787,24.637749318799365,25.62142986410655,22.436848848285468,22.962470573020752,24.089476398131207,23.807292485204545,21.575064297270895,22.143491440281736,23.315954831368476,23.08043513150118,25.14005541355297,24.478596115423766,21.80868557223066,27.00148412920822,27.001227193201657,27.001275432346215,27.016074733527272,567898.8119595596,206263820.64255792,74503005.67989421,0.0,38694479.62202592,1262579853.8292506,152609630.79620153,17012017.457849614 
 02/14  02:00:00,26.297051875918836,26.125327762773807,25.353970858774673,24.083994474025598,23.61744729336146,23.608329372174342,24.361042080344273,25.421471046498382,22.161530565197157,22.643313168219255,23.710202469766756,23.446854036236108,21.18264404367374,21.70000753899822,22.82091218049023,22.617107754361843,25.05550349038315,24.35796257727101,21.46304322691994,27.001270389954964,27.00104526147814,27.001098819268652,27.015521235758673,564238.7869335946,205556326.52266347,74237814.53247333,0.0,36545657.73145594,1262579853.8292506,152609630.79620153,17012017.457849614 
 02/14  03:00:00,26.33832298396935,26.144127297065836,25.352109066725088,23.928672468417318,23.534217945625727,23.49904248757787,24.186748105192482,25.323088969320654,22.06176687568667,22.5159009241798,23.548290508454965,23.30459266694794,20.99432266259036,21.485954485241674,22.559221914083295,22.38928073999068,25.042318498017263,24.353618478065147,21.209738908894362,27.001269433022287,27.00104225884134,27.001084905711238,27.01397023704472,559354.6770885474,205087565.64761412,75675037.95742494,0.0,36545657.73145594,1262579853.8292506,152609630.79620153,17012017.457849614 
 02/14  04:00:00,26.377937313990586,26.162861777705302,25.35117585352131,23.773437325634273,23.472659893271544,23.411687896806004,24.040813036217845,25.237043710345215,21.966055251568793,22.389624892327006,23.38786845493426,23.16232871963103,20.80518228630001,21.266913807842762,22.289692106018034,22.160421626523604,25.016894381328232,24.330346031267396,20.933821031172272,27.001163812063883,27.000956321842647,27.00100366577429,27.013615793380954,559688.9260376861,204597656.2892416,75159152.93200514,0.0,36545657.73145594,1262579853.8292506,152609630.79620156,17012017.457849614 
 02/14  05:00:00,26.416325234116837,26.177989759358937,25.344314740046585,23.612393687468796,23.357021604039762,23.274071423084255,23.84465717701016,25.07294705414279,21.758327633421278,22.147466267361377,23.10277377080335,22.88086770565972,20.486123284196623,20.908954918332054,21.886255994000397,21.787893919736145,24.94703890442075,24.231654847614152,20.651468346937843,27.00108646296937,27.00089236276705,27.00093848912806,27.013391295833443,558155.9381936337,204002140.75363934,75246256.45083462,0.0,36545657.73145594,1262579853.8292506,152609630.79620156,17012017.457849614 
 02/14  06:00:00,25.32512435286949,25.109133441818013,25.331911493417298,23.455989844902007,22.861906297378127,22.765927141686475,23.227308392652322,24.460629344162495,21.63878474704484,22.001634518812654,22.929646031239816,22.7100262383685,20.273207863986034,20.669796003690063,21.611372690610597,21.53994879796555,24.859835720865473,24.197688474764636,20.426779418356066,27.000733521606254,27.000621829557236,27.00066646787251,27.008848376531564,597318.2133828999,220171722.84014314,76755690.98067687,0.0,38137022.65685523,1262579853.8292506,178232467.6931823,61434604.98178397 
 02/14  07:00:00,24.012572905930014,23.969099752037298,23.879024588657895,22.535300742444132,22.505285237503628,22.396612987193425,22.79972480636805,23.83545562782015,21.105322994388445,21.40769236709404,22.20850342353405,22.03496905703849,21.0124268865949,21.00327501690599,21.05716296646315,21.04311190013607,24.51918762324033,23.983394765952244,20.59259750457959,27.000706673228645,27.00061014852385,27.00066226378654,27.008462723512064,757983.7831119931,261909254.52216575,75548523.49442157,43176957.98738362,88762776.67582561,1366942902.3483958,266169032.88427538,93615301.00410742 
 02/14  08:00:00,23.99984708015968,23.999804123876995,23.858333313776892,22.29968939510758,22.45849874851355,23.335467398844667,23.012275319009902,23.928547413277894,21.00524576169509,22.26910947647612,22.309877197135638,21.876332874533617,21.000741332468504,21.273447125362512,21.09069822005465,21.00009666525162,24.37067558719599,23.808157797643904,20.52661228223427,27.000792252196035,27.000678326504623,27.000730784422682,27.010505861460334,782760.8596525491,239318372.823654,74766504.58432257,25225603.317711644,275544223.4977471,1366942902.3483958,253466116.1184702,93439053.79852787 
 02/14  09:00:00,23.999683500664005,23.999732825194812,23.999504945185752,23.15375491887372,23.20498490363583,23.99972833896579,23.955036373793252,23.999728315681754,21.756508308748877,23.924360312785495,23.675882448472965,22.558259951969763,21.00255529165262,23.44484587935703,22.54079885761254,21.53023545930476,24.37523338574418,23.93917825202168,21.059595890672284,27.000999116237626,27.000872988360356,27.000910651662355,27.008103836959403,1120487.4317452528,329240612.69054294,68509886.57776728,8317144.189146245,768830225.635287,1950440010.7550895,294837206.8704759,93538784.16485855 
 02/14  10:00:00,23.99937388385449,23.999507334355272,23.999456510378764,23.650490702300075,23.612185874160815,23.999664124051872,23.999561201720784,23.9996415743567,22.200285436102096,23.999585293995267,23.99950208898964,22.939523827878986,21.20259406108841,23.999455561853477,23.86126558321082,21.973425892060266,24.393185212325537,24.032222915417723,22.242730011423358,27.001707423006383,27.001480907582557,27.001541564293877,27.013389233738,1125350.199954127,408187072.57943714,67401637.18632607,0.0,766134049.2768176,1950440010.7550895,324466833.5630101,93781503.31246644 
 02/14  11:00:00,23.99930603300922,23.99947006509717,23.99942152066282,23.965596018739493,23.905591749085236,23.99967789069696,23.99960163566888,23.999613049958857,22.538705568420923,24.553682140090984,23.999542492272564,23.249901729253605,21.69015266887597,23.99959184796082,23.999414112649415,22.436219064139625,24.408339871770096,24.08909660161952,23.3131996936287,27.00138288065217,27.00122215035704,27.001341242243083,27.012903578548627,1100587.2057172004,456112192.84254533,59802232.67521877,0.0,766134049.2768176,1950440010.7550895,342526698.3120586,94069821.30496025 
 02/14  12:00:00,23.999291086937774,23.999442088293083,23.999403442235458,23.999280743634454,23.99953070533446,23.999675434343057,23.999626364913123,23.999594569340932,22.907816326789412,24.005846288077397,23.99959907284905,23.611046002001633,22.258405600885094,23.999652015747202,23.999556958494736,22.988120481739585,24.432899990735066,24.137371146280156,24.140911121356257,27.00112745767882,27.000999965526248,27.00112640660647,27.011112774014205,1130232.916123245,545124694.7809694,47428977.74238244,0.0,766134049.2768176,1950440010.7550895,371486365.80761826,94579023.38823047 
 02/14  13:00:00,23.9993867132261,23.999423420147824,23.999408726876396,23.999309509132065,23.99956228709163,23.99965635466491,23.9995997736582,23.99959739657683,23.00271743953097,24.529604057973042,23.999560577796814,23.73095637285222,22.511137897340024,23.99964942159259,23.999575038357218,23.272288076167087,24.46968779834525,24.188244946927885,24.738932609605257,27.000800887907914,27.00070180659806,27.000815135862577,27.009264486473388,1094001.1123166885,570022852.7746326,42326365.4414278,0.0,766134049.2768176,1833740589.0737503,339969185.1209443,94581229.31829745 
 02/14  14:00:00,23.999262418649213,23.99936290055784,23.99934494160213,23.99928955928374,23.99951892602473,23.99961354618742,23.999888650340143,23.99956568982491,23.32288952962769,24.004189508955225,24.000475594893746,23.994346787874985,23.101801965376875,23.99967522496145,23.99977382368955,23.93590906927126,24.500843348532268,24.23753673402454,25.003557837129875,27.00070850171799,27.000605032160696,27.000704181523176,27.008281812165766,1152140.5870225308,640964395.8376409,32611208.152319547,0.0,766134049.2768176,1950440010.7550895,366668112.43927014,95433531.56450807 
 02/14  15:00:00,23.999299885552485,23.999417880489787,23.99938982846881,23.99940374857658,23.999567403573284,23.99964096302162,24.00168559163269,23.999668345404174,23.573640090264394,24.513732700474094,24.000897819748563,23.99944393639974,23.531763164632427,23.999702704170474,24.00146969065352,23.999549865675817,24.539172581930387,24.308556979121146,25.123177475182572,27.000995933394496,27.00082469715619,27.000926041134672,27.007437359720313,1166550.4656704394,689615313.2943678,25289054.510771416,0.0,766134049.2768176,1950440010.7550895,374874086.11028224,95756739.55497713 
 02/14  16:00:00,23.99929997309277,23.999423518751385,23.999360377325072,23.99938789187232,23.999565656610017,23.999603409498388,24.003942769790722,23.999616275350295,23.780650093638723,24.00421841524407,24.004167929985126,23.999512003845563,23.76026258195013,23.999608110113854,23.999663387632243,23.999544542826822,24.55855465886516,24.352059354458476,25.1265111382528,27.00125080815098,27.00108640171857,27.001209283213683,27.007257545778938,1185743.982459514,709219603.0516415,25823192.556988314,0.0,766134049.2768176,1950440010.7550895,423482255.313082,95910197.14274831 
 02/14  17:00:00,23.999157687251806,23.99935450138577,23.999320416020367,23.999299704321704,23.999525954612484,23.999555783311525,23.999670619926917,23.999602016037898,23.931536752481303,23.999594093175617,23.999853882035595,23.999592846650575,23.847648081738885,23.99955656145764,23.99960690608272,23.999572858063157,24.58137715245803,24.38303391151101,24.972761538318753,27.001364120792775,27.001260037013097,27.00141823842368,27.00851919223385,1234794.490621425,698340623.8679819,27982513.45305287,0.0,768915519.816871,1950440010.7550895,443426491.998202,95782935.59463641 
 02/14  18:00:00,23.999528407614704,23.99953575484473,23.999581818696793,23.99956759454969,23.99971217238645,23.9997047935142,23.999717371685566,23.999718638737324,23.377448446554414,23.999758955579896,23.999780380578045,23.9997820881806,23.24992150914663,23.999756366954852,23.999767890153567,23.999768692404768,24.672711847634563,24.44656141658298,24.744530967821472,27.00120531002256,27.00110822059871,27.00124736797946,27.009057102780673,976893.5679949378,577998928.0955558,35918837.74545321,0.0,446989967.89202243,1483642324.0297346,303902234.5971354,94375360.15149191 
 02/14  19:00:00,23.9998019374287,23.999722401295397,23.999764869620297,23.931633055397384,23.750753497930035,23.99778055099453,23.999861015358565,23.999870320425117,22.9324719978693,23.858503732412117,23.99992121260924,23.99993495693568,22.736584227998566,23.72810412839309,23.999928842658083,23.99994237855002,24.717676659772653,24.467676479098795,24.303554224244902,27.00105800342776,27.000942555053417,27.001052443967144,27.009843044217433,912189.8285965655,501127976.2650683,41090776.89930297,0.0,296653033.108991,1366942902.3483958,264963555.98089695,93877002.9868978 
 02/14  20:00:00,23.999875898602216,23.999801549224163,23.998315620350496,23.755805315047056,23.551788781256704,23.87780707048449,23.999908640563415,23.99990952046242,22.683297259194774,23.602928949874315,23.999944438948106,23.999950594342256,22.40179707161654,23.3695163210373,23.9999514251643,23.994051651119662,24.71057760549992,24.449491569799125,23.789813469310985,27.00102242110647,27.000864479215092,27.00095148316035,27.010894046721152,865862.7139323968,465213345.27133924,47449576.64595745,0.0,296653033.108991,1366942902.3483958,257590181.05482882,93723928.48498495 
 02/14  21:00:00,23.99990468582271,23.999851817970335,23.937843154307217,23.573570734068685,23.357157709154194,23.655349856544234,23.999935766198657,23.999936256583208,22.447389257834377,23.330824789071286,23.99995678989075,23.9707587012666,22.083347538975413,23.010995075937743,23.99996021519139,23.751588483700573,24.68834808870511,24.405249881718845,23.370425492829625,27.001155121756412,27.00100129600445,27.001081380935446,27.01243723142898,829737.5401171232,429785879.4061321,56125912.57358856,0.0,197765105.62937143,1366942902.3483958,254043184.09085524,93613443.1627893 
 02/14  22:00:00,23.999944917008225,23.999934809192055,23.866592700847338,23.401930932479157,23.228496411753706,23.48667623136605,24.000003960192092,24.00001895638222,22.277570811806566,23.112763942404452,24.000013093681883,23.78503914976881,21.831810358385397,22.70874943110009,23.90710359770741,23.434060532622766,24.655979330826327,24.33594310494176,22.971623216998335,27.00102075628671,27.00088644230563,27.00096080710469,27.013191684912908,800796.1806952273,407406151.4665373,56817296.628959924,0.0,197765105.62937143,1366942902.3483958,253355082.9738938,93580417.27380455 
 02/14  23:00:00,25.62736138385644,25.46497803888133,24.970493031288516,24.29125640782769,23.89093892697171,24.1234501484648,25.11685697071799,25.627737151172354,22.77258396555951,23.614361946116176,24.80438473431469,24.32513544898801,22.19892165861241,23.077281641448906,24.346557444665507,23.827060894852764,24.945419450188883,24.479403128254393,22.552642555020725,27.00074938761173,27.000655258109678,27.00071323328248,27.008220171095786,653936.1302977079,236283238.82784975,57366713.52538137,0.0,98887927.4796197,1366942902.3483958,152609630.79620156,17214356.553167153 
 02/14  24:00:00,26.021041145535765,26.02688068320455,25.41714793950595,24.545466166998732,23.976332932910548,24.183136814038388,25.227336854618212,25.934196450448642,22.79304785849962,23.61588028669246,24.836330306757635,24.298368023241352,22.12309110190165,22.973779254966804,24.215235616495864,23.69616755570776,25.102054178956234,24.573371451671207,22.34260206476419,27.00135622169252,27.001147603695774,27.001202004845513,27.01354454532802,621016.231436175,224654521.3984645,65362190.4705669,0.0,49438589.07487582,1366942902.3483958,152609630.79620153,17214356.553167153 
 02/15  01:00:00,26.060155321398767,26.017165684502817,25.381117916487593,24.37318742909118,23.824517909287323,23.99934993264495,24.95169257153616,25.783074809761384,22.590664930472556,23.374680338819804,24.533581176041324,24.017132002029722,21.826325907388437,22.638041503573007,23.82672710599054,23.339014987130522,25.091201997842248,24.546586357484887,22.08063610275479,27.001256743341987,27.001040518734097,27.001102443228888,27.01506267792141,574457.6097458567,221333093.9873048,66740699.67934507,0.0,38694479.62202592,1262579853.8292506,152609630.79620156,17012017.457849614 
 02/15  02:00:00,26.10440723096991,26.02348617363913,25.368862466372917,24.221998127309604,23.7591385006079,23.895375997717792,24.754330547007083,25.685302301253326,22.447026376478615,23.170356008630694,24.253609790350893,23.783401112619075,21.588260888817658,22.337340399809847,23.45366849293691,23.020487404591094,25.019054819170336,24.441442560983678,21.814879329612797,27.000980998977965,27.000808276642008,27.000874391184244,27.014547129190053,574057.4088588824,225968455.506331,62814107.524374455,0.0,36545657.73145594,1262579853.8292506,152609630.79620153,17012017.457849614 
 02/15  03:00:00,26.149030734987253,26.047610523932494,25.375053652500707,24.102979247211348,23.660182566772693,23.764763500234505,24.54775477056259,25.558683515416224,22.299392099208863,22.980380985736073,24.013985356818125,23.57364600348949,21.354977637568926,22.062246000863258,23.124402144399323,22.73326271221397,24.979609713673714,24.392217635746707,21.612751211393032,27.001254728895944,27.001026640283527,27.001068598452036,27.015187787189575,573844.6091016808,218868316.77211162,69148167.13266768,0.0,36545657.73145594,1262579853.8292506,152609630.79620153,17012017.457849614 
 02/15  04:00:00,26.193279745656508,26.068733016509714,25.37725348186065,23.973920885977197,23.485396167810148,23.56049411356128,24.270593093722542,25.346083789630086,22.077465983743497,22.722466788670108,23.713330688387384,23.29313390822246,21.03799727564763,21.710246294476875,22.732232830224053,22.373664755081663,24.9499369460092,24.355325664106548,21.359240755077398,27.001193584124376,27.00096923448159,27.001021139131325,27.015501500217212,565405.6000574158,205823925.6451738,78191419.51406679,0.0,36545657.73145594,1262579853.8292506,152609630.79620153,17012017.457849614 
 02/15  05:00:00,26.2351395240462,26.08440245002917,25.37247638381775,23.819383275738,23.347637380160847,23.393674176907385,24.03641203499438,25.17032805268595,21.91035725391475,22.520419953609082,23.472110992022937,23.069087820956202,20.775409833498262,21.413528374775794,22.39233109111929,22.072541741591763,24.925383678637683,24.330219446027176,21.05258706790652,27.000626032938097,27.000501474603713,27.000590198674896,27.01355670147728,557733.6562797822,203716508.997217,79439615.43907832,0.0,36545657.73145594,1262579853.8292506,152609630.79620153,17012017.457849614 
 02/15  06:00:00,25.26797400587203,25.023313703891358,25.36631117898412,23.658975775617446,22.916980109262415,22.933013943015325,23.470230926349284,24.61965140567862,21.884407263783345,22.46187851875696,23.387212094181564,23.0014120063092,20.65732819750471,21.262259170233374,22.19522469525836,21.922496636183705,24.85085525415825,24.32486573439664,20.755962549757093,27.000440724578834,27.000357537810753,27.0004132585789,27.008782691948998,604638.424812425,223292868.47869956,77501274.9279701,0.0,38137022.65685523,1262579853.8292506,178232467.69318226,61435329.840134464 
 02/15  07:00:00,24.010598071805358,23.994590448864802,23.930493316282522,22.698914507786366,22.597699403378602,22.589027340416056,23.06091738312615,23.904912157212497,21.315201235604686,21.808917986122,22.602751740381876,22.2893184846475,21.00388806531333,21.003578921482344,21.451587639637797,21.248725468669978,24.519968454218667,24.08773555560445,20.843835634021428,27.000747645757098,27.000631840202157,27.000663514600035,27.009860265647948,777934.7448415221,297284549.0000798,73941103.39856946,13530858.83340915,88762776.67582561,1366942902.3483958,263631748.20629555,93584944.21348584 
 02/15  08:00:00,23.999970412029274,23.99994259196058,23.893414099250403,22.447651788140416,22.592254180144423,23.40418520404306,23.255372405169012,23.999989266105775,21.269672925129118,22.558718094382783,22.709822389899713,22.19162267597847,21.000194689208282,21.484336120385166,21.514827679022726,21.11446186809332,24.377513024577706,23.918126385224365,20.75588335839007,27.001031194902325,27.000880999641286,27.000904371600328,27.013604301432633,803661.3131910027,276011469.8456472,72197986.72814032,7565789.080182552,274346921.49627733,1366942902.3483958,253263667.62062046,93430210.11521596 
 02/15  09:00:00,23.999678376853083,23.999667283155375,23.999217070680476,23.285172866802665,23.345838780275837,23.99967809782679,23.979562725935214,23.99977848321036,22.027245030037477,23.940842644152337,23.83922561749964,22.866707583809216,21.103339914121197,23.418902193194963,22.81193697662071,21.829257095592578,24.375315149045452,24.018973981475884,21.272847068848986,27.0013350995706,27.00116991704518,27.001199108356825,27.011570051167414,1137852.191020664,362636134.9451383,66985491.48531523,0.0,767284084.4053371,1950440010.7550895,294112100.9565737,93580935.53398886 
 02/15  10:00:00,23.9994196651937,23.999570130450007,23.9995329445594,23.770434998964223,23.789078589394922,23.999737767832325,23.9996548264649,23.999707158134086,22.50119613089854,23.999679314969853,23.999608657913456,23.277875451824773,21.535627136948026,23.999492952011177,23.860815943894206,22.33838139775085,24.393016499360726,24.09332550274804,22.40800364794647,27.001855645989668,27.001627296861958,27.001691778941346,27.015096834760147,1130704.910693488,421766290.29227895,63060302.43213804,0.0,766134049.2768176,1950440010.7550895,320857290.65672684,93785864.5583604 
 02/15  11:00:00,23.999417353942793,23.999503960131122,23.999453001058246,23.99595055618778,23.999503824334017,23.999676013179652,23.999615798872927,23.99964004578861,22.970485935632322,24.545932560623914,23.999537436130495,23.719922934137937,22.178994886991408,23.999553275822695,23.99943280991276,22.944302322544928,24.4098356640378,24.157061856963875,23.484196942718285,27.00143848590049,27.001286722115477,27.00140909702075,27.012032029733334,1107051.199905617,492476782.05035216,49426340.72791672,0.0,766134049.2768176,1950440010.7550895,339391851.5035939,94127038.16243544 
 02/15  12:00:00,23.99936052747512,23.99954307837527,23.99950254002553,23.99938806497637,23.9996111783156,23.99977007833266,23.999772281821492,23.99972036433491,23.346406589842825,24.005855319617968,23.999756162500134,23.991276061597887,22.743947725480385,23.999746263297208,23.99974438929408,23.490251512640246,24.42896593116752,24.198589002785656,24.267383727479995,27.00147781576626,27.001312676298266,27.001429526005776,27.010322173189426,1132744.6151985715,564644493.2775679,40537563.94578183,0.0,766134049.2768176,1950440010.7550895,367219325.72731066,94467335.72384158 
 02/15  13:00:00,23.999484610124323,23.99945955984556,23.999422255262314,23.999328396898807,23.999617389567856,23.9996742129072,23.99959934302934,23.999626267034724,23.408121037531703,24.531087686446046,23.999485769691265,23.99955887260184,22.943043397245518,23.9996149792168,23.99945783922504,23.716173442866467,24.465090295529876,24.246891832674308,24.780371292158126,27.001354006061334,27.00119132171422,27.001308310265582,27.009484219631663,1091694.2618452015,564127809.5485706,41084620.600766994,0.0,766134049.2768176,1833740589.0737503,338389991.48252976,94369039.04368967 
 02/15  14:00:00,23.9991667870531,23.99932342901492,23.999280106234476,23.999170135098737,23.999521521516353,23.999566528217354,23.99957319195148,23.99952350611187,23.810679391339946,24.004581764195507,23.999518861266946,23.999311754024905,23.494539087993058,23.99952585310463,23.999565797380523,23.999041495523258,24.477221611362747,24.2798069066009,25.010681359735596,27.001092146761223,27.00094831105257,27.00106283221936,27.008798752238253,1156851.8169832032,620157331.4018096,36660970.439720005,0.0,766134049.2768176,1950440010.7550895,401568040.4106848,95006042.39646009 
 02/15  15:00:00,23.99911842290064,23.99931703094755,23.99927074042668,23.999210555514566,23.99948965081244,23.999525881668475,23.999568672837555,23.99951269204796,23.99478956576594,24.52979017284146,23.9995205936949,23.999344687496066,23.879801111365293,23.999502113326027,23.999557948778328,23.999341505403,24.506033185015013,24.33602171616457,25.086285070338125,27.001136442738872,27.000948126337956,27.001059944613974,27.008359579522203,1169852.1642290803,655458095.6906997,33442472.921798322,0.0,766134049.2768176,1950440010.7550895,415097566.62526673,95319809.41566123 
 02/15  16:00:00,23.99930683252174,23.999503358169935,23.999512877348423,23.999482154584502,23.999630341436646,23.99967623110635,23.999781928579846,23.999770233709167,23.99956170949709,24.004960035734445,23.99987215461509,23.999771300957235,23.99957441623756,23.9997231214561,23.999878967552732,23.999768078205317,24.538879016827256,24.372177234137904,25.06460330157505,27.001239494573095,27.001071079626957,27.001191829121996,27.00797099953147,1179470.319878195,676220558.3835733,29122940.496785976,0.0,766134049.2768176,1950440010.7550895,431674555.7363338,95430207.7699947 
 02/15  17:00:00,23.99925771194931,23.99930182186212,23.99927978340959,23.999251545661135,23.999498895493854,23.999506836909713,23.999491698514998,23.999461623318364,23.999471049162608,23.999516354907588,23.99944324152661,23.999427659527942,23.99946858827471,23.999492769179948,23.999429290196186,23.999414215836214,24.56925523968763,24.40393664601376,24.912834068889605,27.001566455276176,27.001427180109726,27.001581377694816,27.009282763059925,1216929.2702178517,660397268.0794499,31609781.61632269,0.0,768081347.7994555,1950440010.7550895,415669479.7093432,95291260.84338093 
 02/15  18:00:00,23.999380707185882,23.999313818259434,23.999383439091105,23.999373430113646,23.999554628748655,23.99952169246312,23.999453512005573,23.999422694682718,23.565358507060818,23.99957845262584,23.99951517600131,23.99952034773784,23.446107402457486,23.999584710304315,23.999508000226673,23.999513837268864,24.650655281425742,24.461896201636794,24.696928996139643,27.001185732106567,27.00117106073444,27.00131837830331,27.00971714993563,965111.8931805966,543931436.259411,42097068.39647284,0.0,443895649.13947785,1483642324.0297346,293473821.3828151,94226620.0238728 
 02/15  19:00:00,23.999686238612867,23.999534824140454,23.999618850905133,23.940199575373185,23.763891694072772,23.97836906883519,23.999693426896382,23.99969924276091,23.093320640284286,23.85119105073547,23.999792046255294,23.99982745378929,22.89321830843223,23.712444072149378,23.999804581065884,23.999841566567635,24.684954636642658,24.473680051527086,24.260369571588242,27.00084884486809,27.000732596301756,27.000831688329395,27.01062123219134,905538.6932920305,473311357.0630693,49009650.23357238,0.0,296653033.108991,1366942902.3483958,261525920.83201957,93822085.73103644 
